수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-09-07,A000000183059,65031245,2026.08.30,5,1,OFFLINE,로지 아우라,,,,1,1134.0,1,0,보노쩡이,거품도 잘나고 내용물 얼마나 남았는지도 잘 보입니다!!ㅎㅎ
2026-09-07,A000000183059,65874990,2026.09.06,5,0,NORMAL,[파워퍼프걸콜라보] 스윗브리즈X2+키링,A03,B04,"C01,C04",1,1080.0,0,0,밤하늘별빛고래,"기존 본인 머리카락: 반곱슬 / 모 얇음 / 숱 많음 / 심한 손상모인데 펌까지 해서 더 상함...인데! 끝부분만 살짝 자른 머리였어요!

다 써 보고, 하필 파워퍼프걸 콜라보라 샴푸+트리트먼트+오일 다 샀음 한 번 썼는데 머리는 뭔가 풍성?하고 끊기는감 없이 차분했던 것 같아요! 한 달 더 써 보고 리뷰 남기겠습니다~~"
2026-09-07,A000000250140,65654286,2026.09.04,5,0,NORMAL,(OY단독)바닐라 400+75ml기획,A02,B02,"C01,C02",0,4680.0,0,0,도도도동료가,"스크럽인데 고보습~? 스크럽인데 뚜껑이 아니라 펌프형~? 너무 관심이 가서 구매해봤어요 일주일에 2-3번 정도 스크럽 하는 여자인데,, 앞으로 이 제품 구매할 거 같아요,, 보통 도브랑 트리헛 사용해서 스크럽 했었는데 그 두개는 다 뚜껑 열어서 또 내가 손으로 퍼서 다시 손 씻고 뚜껑 닦고~ 이게 너무 귀찮았거든요 근데 이건 펌프형이라 너무 깔꼼하고 향도 좋고 자극도 도브(자극약함)~트리헛(자극강함) 딱 중간정도라 너무너무 좋았어요... 고보습이라해서 스크럽이 먼 고보습이야~ 했는데 샤워하고 나서 바디로션 안 발라도 보습되어 있는 느낌 들어서 넘 좋았어요.. 향 더 여러개 나왔으면 좋겠어요 ㅠㅠ"
2026-09-07,A000000250140,64220734,2026.08.14,5,0,NORMAL,크리미 바닐라 컵괄사기획 400ml,A06,B04,"C02,C09",3,1116.0,0,0,제리공쥬,엄청 예민한 피부이고 한데 순하게 사용하기도 좋고 피부 결이 부드러워져서 좋아요
2026-09-07,A000000261864,65956854,2026.09.07,5,0,NORMAL, ,A04,B03,"C01,C02",0,1512.0,1,0,스킨토커,"건성이 사용하기에 좋은 크림 유분감이 좀 있어서 수부지나 지성에게는 양조절 필수 !
건성은 사계절 바르기에도 무난한 크림입니다
앞으로도 계속 구매 할 예정 ~~~~ 몇개째 구매하는지 모르겠음"
2026-09-07,A000000263009,65844168,2026.09.05,5,0,NORMAL,[기획] 시카밤 100ml SET,A03,B02,"C01,C09",0,1800.0,1,1,보비,"라로슈포제 시카플라스트 밤은 용량 큰거 사는게 이득인데요, 개봉후 6개월 내에 사용해야해서 나중엔 팔꿈치나 무릎에도 사용합니다. 건성이신 분들은 자기전에 도톰하게 발라서 수면팩으로 사용해도 좋아요. 약간의 백탁이 있지만 흡수되면 괜찮아지고요, 많이 바르면 지성피부는 기름집니다. 자극없이 진정에 좋아서 재구매 하는 제품입니다."
2026-09-07,A000000263009,65517960,2026.09.02,5,0,NORMAL,[기획] 시카밤 100ml SET,A02,B06,"C05,C08",1,1512.0,1,0,포즈커,"인생템ㅎㅎ저희가족 모두 사용해서 세일때재구매했어요

2만후반대가 최저가인듯. ."
2026-09-07,A000000139063,65516231,2026.09.02,5,1,OFFLINE,[올영 단독/미니쿠션 기획] 크림,,,,4,1560.0,1,0,gudd****,"건성이고, 평소 17~19호 사용하고있고
지베르니 글래시쿠션 17c 포슬린 사용중이에요

제 피부가 엄청 하얀편은 아니지만
21호는 아니기에
지베르니 쿠션 잘 사용하고있었는데
이번에 세일기간에 좋다고 자주들었던
정샘물 쿠션을 구매했어요

처음엔 설명에 페어라이트가 17~19호 추천이길래 딱히 안알아보고 구매했는데
후기보니까 다크닝이심하거나 어둡게 나왔다고
보통 호수보다 훨씬 밝게 구매하시더라고요!

저도 바로 다시 올영가서 페어로 바꾸려했으나 ..
페어 품절이라길래 고민하다가 크림으로 바꿔왔는데

결론적으로 크림 대만족 !! 

일단 사진 상 노란동그라미가 지베르니 17c포슬린
빨간 동그라미가 정샘물 13 크림

오히려 지베르니가 더 밝아보이기도했어요

평소에 17~19호 사용하시는 분들은
크림 구매해보셔도 괜찮을거같아요"
2026-09-07,A000000263782,65705842,2026.09.04,5,0,NORMAL, ,A02,B02,"C06,C08",1,1800.0,1,0,루비챠미키티,"에스네이처X산리오 콜라보라니..💖

평소에 잘 쓰는 에스네이처 제품들에 
키티 있는거 보고 바로 구매 갈겼어요❤️‍🔥

에스네이처를 처음 접한게 스쿠알란 수분크림이었는데
넘 좋아서 그 이후러 세럼, 미스트, 젤크림, 팩, 클렌징폼, 클렌징 밀크 다 써봤어요✨

스쿠알란 수분크림은 발림성은 가벼우면서도 수분은 꽉꽉 채워줘서 여름에도 정말 쓰기 좋아요🫶🏻
특히 화장 전에 바르면 화잘먹 피부 완성🎀

키티 키캡도 왕커서 넘 죠아요ㅜㅜ
키티 디자인도 잘 뽑으시구 에스네이처 최고😻"
2026-09-07,A000000263782,65678664,2026.09.04,5,0,NORMAL, ,A02,B04,"C02,C06",1,1800.0,1,0,김왹져,"건성피부라서 항상 화장도 뜨고 세안하고 당기는 느낌이 스트레스라 뭘 사용해야할지 고민하다가 이번 올영세일에 마침 반값에 본품 두 개 준다고해서 바로 사봤습니다!!

일단 발림성 정말 너무너무 부드럽고 가볍게 잘 발리고 금방 흡수됩니다! 향도 무향이라서 부담없이 바르기 좋구요! 바르고 나면 얼굴에서는 안느껴지는데 손에서는 유분기가 좀 느껴지긴합니다! 근데 그냥 기름이라기 보단 촉촉한 느낌의 유분기라 그리 신경쓰이지는 않았어요!

일주일 정도 사용해본 결과 너무 만족스럽습니다.. 이전에 뜨던 화장들이 모두 사라졌어요!!! 화장이 안 떠요,, 파우더처리도 하는데 그냥 내 피부같아짐 ㅠㅠ!! 아침에 걍 대충 물세안하고 토너, 세럼, 앰플, 크림순으로 바르는데, 이전에 썼던 다른 크림은 분명 떴단말이죠? 근데 이거로 바꾸니까 화장이 안떠요.. 밀리는 것도 없고 굳이 2, 3번 레이어링 할 필요도 없음,, 그냥 한 번만 발라줘도 효과좋아요!

제가 건성에 선크림만 발라도 피부가 좀 자극받는데 순하고 좋아서 데일리로 넘넘 잘 쓸 것 같아요! 이 가격에 본품 2개인데 이거 안 살 이유가 없음,,
다 쓰면 또 살 것 같아요,, 재구매 의사 100%입니다!"
