수집일자,상품번호,리뷰ID,작성일,별점,체험단여부,리뷰타입,옵션,피부타입,피부톤,피부고민,도움수,유용점수,포토여부,재구매,닉네임,리뷰본문
2026-08-07,A000000239676,63654910,2026.08.03,5,0,NORMAL,[올영픽 한정] 트리트먼트 더블+브러쉬,,,,3,1980.0,1,0,경비원,"파마하고 나서 머릿결이 진짜 많이 상해서 푸석하고 부스스했는데 올영픽이라 궁금해서 써봤어요.
단백질 흡착 트리트먼트라 그런지 한 번만 써도 머릿결이 확실히 차분해진 느낌! 헹궈내는 트리트먼트인데도 노워시 제품 바른 것처럼 씻고 나서도 머리가 찰랑거리고 부드러워서 신기했어요. 다음날 출근했는데 후배가 &#34;머리 엄청 차분해 보이네요?&#34;라고 해서 효과를 한 번 더 느꼈습니다ㅋㅋ
200ml 2개 들어있는 더블기획이라 오래 쓸 수 있어서 가성비도 좋고, 같이 들어있는 브러쉬도 은근 만족! 젖은 머리에 빗어도 엉킴 없이 부드럽게 빗겨서 요즘 같이 쓰고 있어요.
파마나 염색 때문에 손상된 머릿결이라면 한 번 써볼 만한 트리트먼트인 것 같아요. 푸석했던 머리가 한결 차분해져서 저는 만족했습니다."
2026-08-07,A000000239676,63831842,2026.08.06,5,0,NORMAL,[올영픽 한정] 트리트먼트 더블+브러쉬,,,,0,1512.0,1,0,QueenLin,일 회 만에 손상 무 개선 트리트먼트 브러쉬도 있고 바르고 있으면 담백질 흡착이 더 된다고 하네요
2026-08-07,A000000261733,63832625,2026.08.06,5,0,NORMAL,[NEW 신규 향] 더티코튼,A03,B05,"C05,C06",0,1800.0,1,0,oaon,"향이 깔끔하면서 폭닥한 느낌이라 여름에도 더운느낌 없이 쓰기 좋아용,,,ㅎ
 색은 블루계열이라 깔끔하고 방에 놔둬도 냄새는 싹 잡아주고 포근한 코튼향이 은은하게 나니까 방 분위기도 더 좋아지는 느낌이에요!! 더티코튼 신상이라 구매했는데 넘넘 만족했습니당
 다음에는 제주사려니숲도 사보려고해요!!"
2026-08-07,A000000171423,63397895,2026.07.28,5,1,GIFT,딥데미지 트리트먼트 기획,A04,B01,"C01,C05",0,1134.0,0,0,효지니,어노브 항상 쟁여두고 사용해요~ 향도 좋고 머릿결도 부드러워져서 좋아요!
2026-08-07,A000000171427,63627043,2026.08.02,5,0,NORMAL,티트리 200매+케이스+스티커,,,,13,6660.0,1,0,위코,"유명한 건 이유가 잇음
쟁여두고 쓰면서 만족중!!!
종류별로 다 써보고싶다"
2026-08-07,A000000171427,63423376,2026.07.29,5,0,NORMAL,마데카소사이드 흔적 패드 100매,A03,B02,"C01,C02",14,5994.0,0,0,소별님,행사할 때 샀어야 했는데 필요해서 정가 구입했네요.그만큼 만족하며 사용했어요.
2026-08-07,A000000171427,63401551,2026.07.28,5,0,NORMAL,히알루론산 속보습 패드 200매,A04,B05,"C01,C04",13,5454.0,0,0,우수아,속건조 잡는 데는 이 히알루론산 패드가 진리예요! 200매 대용량이라 닦토용으로도 쓰고 팩처럼 얹어두기 너무 좋아요.
2026-08-07,A000000259474,63552519,2026.08.01,5,0,NORMAL,(원터치캡)어린쑥 패드 60+10,A01,B03,"C01,C05",5,1512.0,0,1,자신있써어어,"이제 나이먹어서 솔직히 시트마스크 펼쳐서 붙일 기력도없음
이게 좋음."
2026-08-07,A000000259474,63879164,2026.08.07,5,1,OFFLINE, ,A03,B04,"C01,C03",0,660.0,1,0,Chaerishhh,"뽑아쓰는거라 집게가 필요없어서 좋구요 시트가 넓적하고 커서 얼굴 많이 덮어줘서 좋아요 은근 시원하고 이거 쓰면 개기름 덜나와요 나이아신아마이드, 모공 관련 이름 붙은 패드 중에 기름진거 많던데 이건 확실히 기름을 말려주네요^^"
2026-08-07,A000000222882,63418497,2026.07.28,5,0,NORMAL, ,A01,B02,"C05,C07",0,2754.0,1,0,소소하다이거야,"💛 기초 토너도 쑥시카라인이라서 크림도 구매했어요~
💛 아주 순한 크림이라서 피부 자극 없음
💛 1+1 구성이라 엄마와 하나씩 나눠서 쓰는 중이에요~"
2026-08-07,A000000222882,63437485,2026.07.29,5,0,NORMAL, ,A03,B02,"C02,C04",0,945.0,1,0,리브영yy,"몇년간 사용하던 제품이에요 ㅎㅎ
미니 미스트까지 주길래
바로 구매 했어요 ㅋㅋ"
2026-08-07,A000000222882,63212696,2026.07.24,5,0,NORMAL, ,,,,0,594.0,1,0,하핳핳,"- 한율 쑥시카 크림
한율 쑥시카 라인 좋아하는게 여름에 사용하기 가벼운 크림립니다요!! 촉촉하고 좋아요. 원플러스 원이라서 좋았습니다. ㅎㅎ"
2026-08-07,A000000222882,63006285,2026.07.19,5,1,GIFT, ,A03,B01,"C02,C03",1,540.0,0,0,뽀리공주,"가볍게 사용할 수 있는 수분크림을 찾다가 구매했는데 만족스러웠어요. 크림 제형이 부드럽게 발리면서 피부에 빠르게 흡수됐고, 끈적임 없이 촉촉하게 마무리되는 점이 마음에 들었습니다. 답답한 느낌이 없어 아침저녁으로 사용하기 좋았고, 피부가 편안한 느낌이라 데일리 보습용으로 자주 손이 가는 제품이에요."
2026-08-07,A000000222882,63608833,2026.08.02,5,0,NORMAL, ,A04,B06,"C01,C05",0,528.0,1,0,금소해,"아주아주 좋음
순하고 발림성 촉촉하고 흡수가 잘돼서 마무리감도 깔끔함
겨울에는 조금 건조할지도 모르겠는데 여름용으로는 아주 좋음"
2026-08-07,A000000222882,61796298,2026.06.22,5,0,NORMAL, ,A01,B02,"C05,C07",0,378.0,1,0,소소하다이거야,"💛 토너랑 세럼이랑 같이 구매했어요~ 
💛 여름에 가볍게 사용하기 좋아서 선택
💛 데일리하게 쓰기 좋고 지성이 써도 괜찮아요~!
💛 향도 좋고 무난함"
2026-08-07,A000000222882,61310853,2026.06.11,5,0,NORMAL, ,,,,1,378.0,1,0,하핳핳,"-한율 쑥시카크림
이 시기에 기름지지 않게 바를 수 있는 크림입니다~!!  수분이 가득 해서 좋아요. 원플러스 원에서 양이 충분 해요. 원플러스 원 안하면 조금 비싸요.ㅠㅠ"
2026-08-07,A000000222882,62869553,2026.07.16,5,0,NORMAL, ,A01,B01,"C01,C03",0,330.0,1,0,똘아에멍,"적당한 유수분크림
로션이라고햐도될듯
냄새는 호불호인데 제품이 좋아서 재구매할듯
양이 너무 적은데 ㅠㅠ 할인을 많이해쥬세요"
2026-08-07,A000000222882,63658419,2026.08.03,5,0,NORMAL, ,,,,0,264.0,1,0,hah****,더우면 얼굴에 열이 다 몰리는 타입입니다 한율어린쑥크림 만나고나서는 걱정이 없어용! 차가운 팩 해주고 요거 발라주면 고밍 해결입니다 순해서 애기들이나 어른들도 다 사용하기 좋을 거 같아요ㅔ
